平台,UI_ID,页面,路由,模板ID,计划版本,需求ID,API契约,operationId,数据表,配置组,配置项,字段规格,状态规格,动作规格,测试ID,UI参考,DoR状态,绑定成熟度
ADMIN,ADM-CMS-001,首页CMS,/operations/cms/home,ADM-CMS,R28,REQ-CMS-001,GET /admin-api/v1/cms/home-modules;PUT /admin-api/v1/cms/home-modules;GET /admin-api/v1/cms/banners;POST /admin-api/v1/cms/banners;GET /admin-api/v1/cms/articles;POST /admin-api/v1/cms/articles;GET /admin-api/v1/cms/h5-pages;PUT /admin-api/v1/cms/h5-pages/{code},adminCMSGetCmsHomeModules;adminCMSPutCmsHomeModules;adminCMSGetCmsBanners;adminCMSPostCmsBanners;adminCMSGetCmsArticles;adminCMSPostCmsArticles;adminCMSGetCmsH5Pages;adminCMSPutCmsH5PagesByCode,home_modules;banners;cms_articles;h5_page_configs;agreements;app_versions;content_posts,platform,platform.brand.name;platform.brand.slogan;platform.brand.logo_media_id;platform.customer_service.name;platform.customer_service.contact,catalogs/ui_page_fields.csv#ADM-CMS-001,catalogs/ui_page_states.csv#ADM-CMS-001,catalogs/ui_action_matrix.csv#ADM-CMS-001,TST-CMS_001-HAPPY;TST-CMS_001-IDEMPOTENT,TOKENS_ONLY,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ADMIN,ADM-CMS-002,H5宣传页CMS,/operations/cms/h5,ADM-CMS,R28,REQ-CMS-001,GET /admin-api/v1/cms/home-modules;PUT /admin-api/v1/cms/home-modules;GET /admin-api/v1/cms/banners;POST /admin-api/v1/cms/banners;GET /admin-api/v1/cms/articles;POST /admin-api/v1/cms/articles;GET /admin-api/v1/cms/h5-pages;PUT /admin-api/v1/cms/h5-pages/{code},adminCMSGetCmsHomeModules;adminCMSPutCmsHomeModules;adminCMSGetCmsBanners;adminCMSPostCmsBanners;adminCMSGetCmsArticles;adminCMSPostCmsArticles;adminCMSGetCmsH5Pages;adminCMSPutCmsH5PagesByCode,home_modules;banners;cms_articles;h5_page_configs;agreements;app_versions;content_posts,platform,platform.brand.name;platform.brand.slogan;platform.brand.logo_media_id;platform.customer_service.name;platform.customer_service.contact,catalogs/ui_page_fields.csv#ADM-CMS-002,catalogs/ui_page_states.csv#ADM-CMS-002,catalogs/ui_action_matrix.csv#ADM-CMS-002,TST-CMS_001-HAPPY;TST-CMS_001-IDEMPOTENT,TOKENS_ONLY,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ADMIN,ADM-CMS-003,公告帮助协议,/operations/cms/content,ADM-CMS,R28,REQ-CMS-001;REQ-PAGE-SPEC-001;REQ-ADMIN-OPS-001,GET /admin-api/v1/cms/home-modules;PUT /admin-api/v1/cms/home-modules;GET /admin-api/v1/cms/banners;POST /admin-api/v1/cms/banners;GET /admin-api/v1/cms/articles;POST /admin-api/v1/cms/articles;GET /admin-api/v1/cms/h5-pages;PUT /admin-api/v1/cms/h5-pages/{code};GET /admin-api/v1/agreements;POST /admin-api/v1/agreements/{code}/versions,adminCMSGetCmsHomeModules;adminCMSPutCmsHomeModules;adminCMSGetCmsBanners;adminCMSPostCmsBanners;adminCMSGetCmsArticles;adminCMSPostCmsArticles;adminCMSGetCmsH5Pages;adminCMSPutCmsH5PagesByCode;adminAgreementsGetAgreements;adminAgreementsPostAgreementsByCodeVersions,home_modules;banners;cms_articles;h5_page_configs;agreements;app_versions;content_posts;admin_users;admin_roles;admin_permissions;admin_user_roles;admin_role_permissions;admin_operation_logs;admin_approval_requests,platform,platform.brand.name;platform.brand.slogan;platform.brand.logo_media_id;platform.customer_service.name;platform.customer_service.contact,catalogs/ui_page_fields.csv#ADM-CMS-003,catalogs/ui_page_states.csv#ADM-CMS-003,catalogs/ui_action_matrix.csv#ADM-CMS-003,TST-CMS_001-HAPPY;TST-CMS_001-IDEMPOTENT;TST-V122-026;TST-V122-027,TOKENS_ONLY,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ADMIN,ADM-APP-001,App版本,/delivery/app-versions,ADM-BUILD,R29,REQ-APP-RELEASE-001,GET /admin-api/v1/app-versions;POST /admin-api/v1/app-versions;POST /admin-api/v1/app-versions/{id}/publish,adminAppReleaseGetAppVersions;adminAppReleasePostAppVersions;adminAppReleasePostAppVersionsByIdPublish,app_versions;app_release_records;app_build_artifacts;h5_page_configs;cms_articles;agreements;content_posts;users;user_credentials;auth_security_challenges;user_sessions;user_devices;sms_verification_codes;login_logs,app_build,app.android.application_id;app.android.staging_application_id;app.android.display_name;app.android.signing.staging_profile;app.android.signing.production_profile;app.build.runner;app.build.allowed_ref_patterns;app.build.artifact_storage_scope,catalogs/ui_page_fields.csv#ADM-APP-001,catalogs/ui_page_states.csv#ADM-APP-001,catalogs/ui_action_matrix.csv#ADM-APP-001,TST-APP_RELEASE_001-HAPPY;TST-APP_RELEASE_001-IDEMPOTENT,TOKENS_ONLY,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ADMIN,ADM-RISK-001,风险事件,/governance/risk/events,ADM-SECURITY,R31,REQ-SEC-001,GET /admin-api/v1/risk/events;POST /admin-api/v1/risk/events/{id}/decide;GET /admin-api/v1/risk/rule-versions;POST /admin-api/v1/risk/rule-versions;GET /admin-api/v1/risk/blacklists;POST /admin-api/v1/risk/blacklists;DELETE /admin-api/v1/risk/blacklists/{id},adminRiskGetRiskEvents;adminRiskPostRiskEventsByIdDecide;adminRiskGetRiskRuleVersions;adminRiskPostRiskRuleVersions;adminRiskGetRiskBlacklists;adminRiskPostRiskBlacklists;adminRiskDeleteRiskBlacklistsById,risk_rule_versions;risk_events;blacklists;whitelists;manual_review_cases,system,system.maintenance.enabled;system.maintenance.message;system.registration.enabled;system.publish.enabled;system.red_packet.enabled;system.withdrawal.enabled,catalogs/ui_page_fields.csv#ADM-RISK-001,catalogs/ui_page_states.csv#ADM-RISK-001,catalogs/ui_action_matrix.csv#ADM-RISK-001,TST-SEC_001-HAPPY;TST-SEC_001-IDEMPOTENT,TOKENS_ONLY,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ADMIN,ADM-RISK-002,黑白名单,/governance/risk/lists,ADM-SECURITY,R31,REQ-SEC-001,GET /admin-api/v1/risk/events;POST /admin-api/v1/risk/events/{id}/decide;GET /admin-api/v1/risk/rule-versions;GET /admin-api/v1/risk/blacklists;DELETE /admin-api/v1/risk/blacklists/{id},adminRiskGetRiskEvents;adminRiskPostRiskEventsByIdDecide;adminRiskGetRiskRuleVersions;adminRiskGetRiskBlacklists;adminRiskDeleteRiskBlacklistsById,risk_rule_versions;risk_events;blacklists;whitelists;manual_review_cases,system,system.maintenance.enabled;system.maintenance.message;system.registration.enabled;system.publish.enabled;system.red_packet.enabled;system.withdrawal.enabled,catalogs/ui_page_fields.csv#ADM-RISK-002,catalogs/ui_page_states.csv#ADM-RISK-002,catalogs/ui_action_matrix.csv#ADM-RISK-002,TST-SEC_001-HAPPY;TST-SEC_001-IDEMPOTENT,TOKENS_ONLY,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ADMIN,ADM-CONFIG-001,系统配置,/system/config,ADM-CONFIG,R30,REQ-CONFIG-001;REQ-SECRET-001,GET /admin-api/v1/configs;PUT /admin-api/v1/configs/{key};GET /admin-api/v1/feature-flags;PUT /admin-api/v1/feature-flags/{key};GET /admin-api/v1/provider-configs;GET /admin-api/v1/provider-configs/{provider};POST /admin-api/v1/provider-configs/{provider}/versions;POST /admin-api/v1/provider-configs/{provider}/test,adminConfigGetConfigs;adminConfigPutConfigsByKey;adminConfigGetFeatureFlags;adminConfigPutFeatureFlagsByKey;adminProviderConfigGetProviderConfigs;adminProviderConfigGetProviderConfigsByProvider;adminProviderConfigPostProviderConfigsByProviderVersions;adminProviderConfigPostProviderConfigsByProviderTest,system_configs;system_config_versions;feature_flags;admin_approval_requests;provider_config_definitions;provider_config_versions;provider_connection_tests;provider_certificates;provider_certificate_access_logs;domain_configs;dns_action_items,system,system.maintenance.enabled;system.maintenance.message;system.registration.enabled;system.publish.enabled;system.red_packet.enabled;system.withdrawal.enabled,catalogs/ui_page_fields.csv#ADM-CONFIG-001,catalogs/ui_page_states.csv#ADM-CONFIG-001,catalogs/ui_action_matrix.csv#ADM-CONFIG-001,TST-CONFIG_001-HAPPY;TST-SECRET_001-HAPPY;TST-CONFIG_001-IDEMPOTENT;TST-SECRET_001-IDEMPOTENT,TOKENS_ONLY,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ADMIN,ADM-RBAC-001,员工角色权限,/system/rbac,ADM-SECURITY,R30,REQ-RBAC-001;REQ-ADMIN-BASE-001,GET /admin-api/v1/admin-users;POST /admin-api/v1/admin-users;GET /admin-api/v1/roles;PUT /admin-api/v1/roles/{id}/permissions,adminRBACGetAdminUsers;adminRBACPostAdminUsers;adminRBACGetRoles;adminRBACPutRolesByIdPermissions,admin_users;admin_roles;admin_permissions;admin_user_roles;admin_role_permissions;admin_operation_logs;sensitive_data_access_logs,platform,platform.brand.name;platform.brand.slogan;platform.brand.logo_media_id;platform.customer_service.name;platform.customer_service.contact,catalogs/ui_page_fields.csv#ADM-RBAC-001,catalogs/ui_page_states.csv#ADM-RBAC-001,catalogs/ui_action_matrix.csv#ADM-RBAC-001,TST-RBAC_001-HAPPY;TST-ADMIN_BASE_001-HAPPY;TST-RBAC_001-IDEMPOTENT;TST-ADMIN_BASE_001-IDEMPOTENT,TOKENS_ONLY,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ADMIN,ADM-AUDIT-001,审计日志,/system/audit,ADM-SECURITY,R30,REQ-RBAC-001;REQ-ID-002,GET /admin-api/v1/audit/logs,adminAuditGetAuditLogs,admin_operation_logs;sensitive_data_access_logs;admin_users;admin_roles;admin_permissions;admin_user_roles;admin_role_permissions;identity_profiles;identity_verification_sessions;identity_provider_requests;identity_review_records;users;user_profiles;user_settings;user_status_logs,platform,platform.brand.name;platform.brand.slogan;platform.brand.logo_media_id;platform.customer_service.name;platform.customer_service.contact,catalogs/ui_page_fields.csv#ADM-AUDIT-001,catalogs/ui_page_states.csv#ADM-AUDIT-001,catalogs/ui_action_matrix.csv#ADM-AUDIT-001,TST-RBAC_001-HAPPY;TST-ID_002-HAPPY,TOKENS_ONLY,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ADMIN,ADM-JOB-001,定时任务,/system/jobs,ADM-CONFIG,R30,REQ-OPS-001,GET /admin-api/v1/jobs;POST /admin-api/v1/jobs/{code}/run,adminJobsGetJobs;adminJobsPostJobsByCodeRun,job_definitions;job_execution_logs,platform,platform.brand.name;platform.brand.slogan;platform.brand.logo_media_id;platform.customer_service.name;platform.customer_service.contact,catalogs/ui_page_fields.csv#ADM-JOB-001,catalogs/ui_page_states.csv#ADM-JOB-001,catalogs/ui_action_matrix.csv#ADM-JOB-001,TST-OPS_001-HAPPY;TST-OPS_001-IDEMPOTENT,TOKENS_ONLY,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ADMIN,ADM-CONFIG-002,供应商配置中心,/system/providers,ADM-CONFIG,R03,REQ-CONFIG-001;REQ-SECRET-001;REQ-PAGE-SPEC-001;REQ-ADMIN-OPS-001,GET /admin-api/v1/configs;GET /admin-api/v1/feature-flags;GET /admin-api/v1/provider-configs;GET /admin-api/v1/provider-configs/{provider};GET /admin-api/v1/provider-certificates;POST /admin-api/v1/provider-certificates/{id}/rotate;GET /admin-api/v1/domains;GET /admin-api/v1/domains/dns-actions;POST /admin-api/v1/provider-configs/{provider}/activate;POST /admin-api/v1/provider-configs/{provider}/rollback;POST /admin-api/v1/provider-certificates,adminConfigGetConfigs;adminConfigGetFeatureFlags;adminProviderConfigGetProviderConfigs;adminProviderConfigGetProviderConfigsByProvider;adminProviderCertificateGetProviderCertificates;adminProviderCertificatePostProviderCertificatesByIdRotate;adminDomainConfigGetDomains;adminDomainConfigGetDomainsDnsActions;adminProviderConfigPostProviderConfigsByProviderActivate;adminProviderConfigPostProviderConfigsByProviderRollback;adminProviderCertificatePostProviderCertificates,system_configs;system_config_versions;feature_flags;admin_approval_requests;provider_config_definitions;provider_config_versions;provider_connection_tests;provider_certificates;provider_certificate_access_logs;domain_configs;dns_action_items;admin_users;admin_roles;admin_permissions;admin_user_roles;admin_role_permissions;admin_operation_logs,system;domain,system.maintenance.enabled;system.maintenance.message;system.registration.enabled;system.publish.enabled;system.red_packet.enabled;system.withdrawal.enabled;platform.base_domain;domain.www.host;domain.api.host;domain.ws.host;domain.admin.host;domain.h5.host;domain.download.host;domain.assets.host,catalogs/ui_page_fields.csv#ADM-CONFIG-002,catalogs/ui_page_states.csv#ADM-CONFIG-002,catalogs/ui_action_matrix.csv#ADM-CONFIG-002,TST-CONFIG_001-HAPPY;TST-SECRET_001-HAPPY;TST-CONFIG_001-IDEMPOTENT;TST-SECRET_001-IDEMPOTENT;TST-V122-030;TST-V122-031;TST-V122-032,TOKENS_ONLY,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ADMIN,ADM-CONFIG-003,阿里云短信配置,/system/providers/sms,ADM-CONFIG,R03,REQ-CONFIG-001;REQ-SECRET-001,GET /admin-api/v1/configs;PUT /admin-api/v1/configs/{key};GET /admin-api/v1/feature-flags;PUT /admin-api/v1/feature-flags/{key};GET /admin-api/v1/provider-configs;GET /admin-api/v1/provider-configs/{provider};POST /admin-api/v1/provider-configs/{provider}/versions;POST /admin-api/v1/provider-configs/{provider}/test,adminConfigGetConfigs;adminConfigPutConfigsByKey;adminConfigGetFeatureFlags;adminConfigPutFeatureFlagsByKey;adminProviderConfigGetProviderConfigs;adminProviderConfigGetProviderConfigsByProvider;adminProviderConfigPostProviderConfigsByProviderVersions;adminProviderConfigPostProviderConfigsByProviderTest,system_configs;system_config_versions;feature_flags;admin_approval_requests;provider_config_definitions;provider_config_versions;provider_connection_tests;provider_certificates;provider_certificate_access_logs;domain_configs;dns_action_items,system,system.maintenance.enabled;system.maintenance.message;system.registration.enabled;system.publish.enabled;system.red_packet.enabled;system.withdrawal.enabled,catalogs/ui_page_fields.csv#ADM-CONFIG-003,catalogs/ui_page_states.csv#ADM-CONFIG-003,catalogs/ui_action_matrix.csv#ADM-CONFIG-003,TST-CONFIG_001-HAPPY;TST-SECRET_001-HAPPY;TST-CONFIG_001-IDEMPOTENT;TST-SECRET_001-IDEMPOTENT,TOKENS_ONLY,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ADMIN,ADM-CONFIG-004,对象存储配置,/system/providers/storage,ADM-CONFIG,R03,REQ-CONFIG-001;REQ-SECRET-001,GET /admin-api/v1/configs;PUT /admin-api/v1/configs/{key};GET /admin-api/v1/feature-flags;PUT /admin-api/v1/feature-flags/{key};GET /admin-api/v1/provider-configs;GET /admin-api/v1/provider-configs/{provider};POST /admin-api/v1/provider-configs/{provider}/versions;POST /admin-api/v1/provider-configs/{provider}/test,adminConfigGetConfigs;adminConfigPutConfigsByKey;adminConfigGetFeatureFlags;adminConfigPutFeatureFlagsByKey;adminProviderConfigGetProviderConfigs;adminProviderConfigGetProviderConfigsByProvider;adminProviderConfigPostProviderConfigsByProviderVersions;adminProviderConfigPostProviderConfigsByProviderTest,system_configs;system_config_versions;feature_flags;admin_approval_requests;provider_config_definitions;provider_config_versions;provider_connection_tests;provider_certificates;provider_certificate_access_logs;domain_configs;dns_action_items,system,system.maintenance.enabled;system.maintenance.message;system.registration.enabled;system.publish.enabled;system.red_packet.enabled;system.withdrawal.enabled,catalogs/ui_page_fields.csv#ADM-CONFIG-004,catalogs/ui_page_states.csv#ADM-CONFIG-004,catalogs/ui_action_matrix.csv#ADM-CONFIG-004,TST-CONFIG_001-HAPPY;TST-SECRET_001-HAPPY;TST-CONFIG_001-IDEMPOTENT;TST-SECRET_001-IDEMPOTENT,TOKENS_ONLY,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ADMIN,ADM-CONFIG-005,支付网关配置,/system/providers/payment,ADM-FINANCE,R03,REQ-CONFIG-001;REQ-SECRET-001,GET /admin-api/v1/configs;PUT /admin-api/v1/configs/{key};GET /admin-api/v1/feature-flags;PUT /admin-api/v1/feature-flags/{key};GET /admin-api/v1/provider-configs;GET /admin-api/v1/provider-configs/{provider};POST /admin-api/v1/provider-configs/{provider}/versions;POST /admin-api/v1/provider-configs/{provider}/test,adminConfigGetConfigs;adminConfigPutConfigsByKey;adminConfigGetFeatureFlags;adminConfigPutFeatureFlagsByKey;adminProviderConfigGetProviderConfigs;adminProviderConfigGetProviderConfigsByProvider;adminProviderConfigPostProviderConfigsByProviderVersions;adminProviderConfigPostProviderConfigsByProviderTest,system_configs;system_config_versions;feature_flags;admin_approval_requests;provider_config_definitions;provider_config_versions;provider_connection_tests;provider_certificates;provider_certificate_access_logs;domain_configs;dns_action_items,system,system.maintenance.enabled;system.maintenance.message;system.registration.enabled;system.publish.enabled;system.red_packet.enabled;system.withdrawal.enabled,catalogs/ui_page_fields.csv#ADM-CONFIG-005,catalogs/ui_page_states.csv#ADM-CONFIG-005,catalogs/ui_action_matrix.csv#ADM-CONFIG-005,TST-CONFIG_001-HAPPY;TST-SECRET_001-HAPPY;TST-CONFIG_001-IDEMPOTENT;TST-SECRET_001-IDEMPOTENT,TOKENS_ONLY,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ADMIN,ADM-CONFIG-006,支付宝企业付款配置,/system/providers/payout,ADM-FINANCE,R03,REQ-CONFIG-001;REQ-SECRET-001,GET /admin-api/v1/configs;PUT /admin-api/v1/configs/{key};GET /admin-api/v1/feature-flags;PUT /admin-api/v1/feature-flags/{key};GET /admin-api/v1/provider-configs;GET /admin-api/v1/provider-configs/{provider};POST /admin-api/v1/provider-configs/{provider}/versions;POST /admin-api/v1/provider-configs/{provider}/test,adminConfigGetConfigs;adminConfigPutConfigsByKey;adminConfigGetFeatureFlags;adminConfigPutFeatureFlagsByKey;adminProviderConfigGetProviderConfigs;adminProviderConfigGetProviderConfigsByProvider;adminProviderConfigPostProviderConfigsByProviderVersions;adminProviderConfigPostProviderConfigsByProviderTest,system_configs;system_config_versions;feature_flags;admin_approval_requests;provider_config_definitions;provider_config_versions;provider_connection_tests;provider_certificates;provider_certificate_access_logs;domain_configs;dns_action_items,system,system.maintenance.enabled;system.maintenance.message;system.registration.enabled;system.publish.enabled;system.red_packet.enabled;system.withdrawal.enabled,catalogs/ui_page_fields.csv#ADM-CONFIG-006,catalogs/ui_page_states.csv#ADM-CONFIG-006,catalogs/ui_action_matrix.csv#ADM-CONFIG-006,TST-CONFIG_001-HAPPY;TST-SECRET_001-HAPPY;TST-CONFIG_001-IDEMPOTENT;TST-SECRET_001-IDEMPOTENT,TOKENS_ONLY,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ADMIN,ADM-CONFIG-007,实名认证配置,/system/providers/identity,ADM-CONFIG,R03,REQ-CONFIG-001;REQ-SECRET-001,GET /admin-api/v1/configs;PUT /admin-api/v1/configs/{key};GET /admin-api/v1/feature-flags;PUT /admin-api/v1/feature-flags/{key};GET /admin-api/v1/provider-configs;GET /admin-api/v1/provider-configs/{provider};POST /admin-api/v1/provider-configs/{provider}/versions;POST /admin-api/v1/provider-configs/{provider}/test,adminConfigGetConfigs;adminConfigPutConfigsByKey;adminConfigGetFeatureFlags;adminConfigPutFeatureFlagsByKey;adminProviderConfigGetProviderConfigs;adminProviderConfigGetProviderConfigsByProvider;adminProviderConfigPostProviderConfigsByProviderVersions;adminProviderConfigPostProviderConfigsByProviderTest,system_configs;system_config_versions;feature_flags;admin_approval_requests;provider_config_definitions;provider_config_versions;provider_connection_tests;provider_certificates;provider_certificate_access_logs;domain_configs;dns_action_items,system,system.maintenance.enabled;system.maintenance.message;system.registration.enabled;system.publish.enabled;system.red_packet.enabled;system.withdrawal.enabled,catalogs/ui_page_fields.csv#ADM-CONFIG-007,catalogs/ui_page_states.csv#ADM-CONFIG-007,catalogs/ui_action_matrix.csv#ADM-CONFIG-007,TST-CONFIG_001-HAPPY;TST-SECRET_001-HAPPY;TST-CONFIG_001-IDEMPOTENT;TST-SECRET_001-IDEMPOTENT,TOKENS_ONLY,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ADMIN,ADM-CONFIG-008,域名与环境配置,/system/domains,ADM-CONFIG,R03,REQ-CONFIG-001;REQ-SECRET-001;REQ-PAGE-SPEC-001;REQ-ADMIN-OPS-001,GET /admin-api/v1/configs;PUT /admin-api/v1/configs/{key};GET /admin-api/v1/feature-flags;PUT /admin-api/v1/feature-flags/{key};GET /admin-api/v1/provider-configs;GET /admin-api/v1/provider-configs/{provider};POST /admin-api/v1/provider-configs/{provider}/versions;POST /admin-api/v1/provider-configs/{provider}/test;PUT /admin-api/v1/domains/{code};POST /admin-api/v1/domains/{code}/verify,adminConfigGetConfigs;adminConfigPutConfigsByKey;adminConfigGetFeatureFlags;adminConfigPutFeatureFlagsByKey;adminProviderConfigGetProviderConfigs;adminProviderConfigGetProviderConfigsByProvider;adminProviderConfigPostProviderConfigsByProviderVersions;adminProviderConfigPostProviderConfigsByProviderTest;adminDomainConfigPutDomainsByCode;adminDomainConfigPostDomainsByCodeVerify,system_configs;system_config_versions;feature_flags;admin_approval_requests;provider_config_definitions;provider_config_versions;provider_connection_tests;provider_certificates;provider_certificate_access_logs;domain_configs;dns_action_items;admin_users;admin_roles;admin_permissions;admin_user_roles;admin_role_permissions;admin_operation_logs,system,system.maintenance.enabled;system.maintenance.message;system.registration.enabled;system.publish.enabled;system.red_packet.enabled;system.withdrawal.enabled,catalogs/ui_page_fields.csv#ADM-CONFIG-008,catalogs/ui_page_states.csv#ADM-CONFIG-008,catalogs/ui_action_matrix.csv#ADM-CONFIG-008,TST-CONFIG_001-HAPPY;TST-SECRET_001-HAPPY;TST-CONFIG_001-IDEMPOTENT;TST-SECRET_001-IDEMPOTENT;TST-V122-033;TST-V122-034,TOKENS_ONLY,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ADMIN,ADM-BUILD-001,构建中心首页,/delivery/builds,ADM-DASHBOARD,R29,REQ-BUILD-001;REQ-APK-001,GET /admin-api/v1/app-build/profiles;POST /admin-api/v1/app-build/profiles;PUT /admin-api/v1/app-build/profiles/{id};GET /admin-api/v1/app-build/jobs;POST /admin-api/v1/app-build/jobs;GET /admin-api/v1/app-build/jobs/{id};GET /admin-api/v1/app-build/jobs/{id}/logs;POST /admin-api/v1/app-build/jobs/{id}/cancel,adminAppBuildProfileGetAppBuildProfiles;adminAppBuildProfilePostAppBuildProfiles;adminAppBuildProfilePutAppBuildProfilesById;adminAppBuildJobGetAppBuildJobs;adminAppBuildJobPostAppBuildJobs;adminAppBuildJobGetAppBuildJobsById;adminAppBuildJobGetAppBuildJobsByIdLogs;adminAppBuildJobPostAppBuildJobsByIdCancel,app_build_profiles;app_build_jobs;app_build_job_steps;app_build_artifacts;app_signing_profiles;h5_page_configs;cms_articles;agreements;app_versions;content_posts;app_release_records;users;user_credentials;auth_security_challenges;user_sessions;user_devices;sms_verification_codes;login_logs,platform,platform.brand.name;platform.brand.slogan;platform.brand.logo_media_id;platform.customer_service.name;platform.customer_service.contact,catalogs/ui_page_fields.csv#ADM-BUILD-001,catalogs/ui_page_states.csv#ADM-BUILD-001,catalogs/ui_action_matrix.csv#ADM-BUILD-001,TST-BUILD_001-HAPPY;TST-APK_001-HAPPY;TST-BUILD_001-IDEMPOTENT;TST-APK_001-IDEMPOTENT,TOKENS_ONLY,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ADMIN,ADM-BUILD-002,构建配置,/delivery/builds/profiles,ADM-BUILD,R29,REQ-BUILD-001;REQ-APK-001,GET /admin-api/v1/app-build/profiles;PUT /admin-api/v1/app-build/profiles/{id};GET /admin-api/v1/app-build/jobs;GET /admin-api/v1/app-build/jobs/{id};GET /admin-api/v1/app-build/jobs/{id}/logs;POST /admin-api/v1/app-build/jobs/{id}/cancel;POST /admin-api/v1/app-build/jobs/{id}/retry;GET /admin-api/v1/app-build/artifacts,adminAppBuildProfileGetAppBuildProfiles;adminAppBuildProfilePutAppBuildProfilesById;adminAppBuildJobGetAppBuildJobs;adminAppBuildJobGetAppBuildJobsById;adminAppBuildJobGetAppBuildJobsByIdLogs;adminAppBuildJobPostAppBuildJobsByIdCancel;adminAppBuildJobPostAppBuildJobsByIdRetry;adminAppBuildArtifactGetAppBuildArtifacts,app_build_profiles;app_build_jobs;app_build_job_steps;app_build_artifacts;app_signing_profiles;h5_page_configs;cms_articles;agreements;app_versions;content_posts;app_release_records;users;user_credentials;auth_security_challenges;user_sessions;user_devices;sms_verification_codes;login_logs,platform,platform.brand.name;platform.brand.slogan;platform.brand.logo_media_id;platform.customer_service.name;platform.customer_service.contact,catalogs/ui_page_fields.csv#ADM-BUILD-002,catalogs/ui_page_states.csv#ADM-BUILD-002,catalogs/ui_action_matrix.csv#ADM-BUILD-002,TST-BUILD_001-HAPPY;TST-APK_001-HAPPY;TST-BUILD_001-IDEMPOTENT;TST-APK_001-IDEMPOTENT,TOKENS_ONLY,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ADMIN,ADM-BUILD-003,签名配置,/delivery/builds/signing,ADM-BUILD,R29,REQ-BUILD-001;REQ-APK-001;REQ-PAGE-SPEC-001;REQ-ADMIN-OPS-001,GET /admin-api/v1/app-build/profiles;POST /admin-api/v1/app-build/profiles;PUT /admin-api/v1/app-build/profiles/{id};GET /admin-api/v1/app-build/jobs;POST /admin-api/v1/app-build/jobs;GET /admin-api/v1/app-build/jobs/{id};GET /admin-api/v1/app-build/jobs/{id}/logs;POST /admin-api/v1/app-build/jobs/{id}/cancel;POST /admin-api/v1/app-build/signing-profiles;POST /admin-api/v1/app-build/signing-profiles/{id}/test,adminAppBuildProfileGetAppBuildProfiles;adminAppBuildProfilePostAppBuildProfiles;adminAppBuildProfilePutAppBuildProfilesById;adminAppBuildJobGetAppBuildJobs;adminAppBuildJobPostAppBuildJobs;adminAppBuildJobGetAppBuildJobsById;adminAppBuildJobGetAppBuildJobsByIdLogs;adminAppBuildJobPostAppBuildJobsByIdCancel;adminAppSigningPostAppBuildSigningProfiles;adminAppSigningPostAppBuildSigningProfilesByIdTest,app_build_profiles;app_build_jobs;app_build_job_steps;app_build_artifacts;app_signing_profiles;h5_page_configs;cms_articles;agreements;app_versions;content_posts;app_release_records;users;user_credentials;auth_security_challenges;user_sessions;user_devices;sms_verification_codes;login_logs;admin_users;admin_roles;admin_permissions;admin_user_roles;admin_role_permissions;admin_operation_logs;admin_approval_requests,platform,platform.brand.name;platform.brand.slogan;platform.brand.logo_media_id;platform.customer_service.name;platform.customer_service.contact,catalogs/ui_page_fields.csv#ADM-BUILD-003,catalogs/ui_page_states.csv#ADM-BUILD-003,catalogs/ui_action_matrix.csv#ADM-BUILD-003,TST-BUILD_001-HAPPY;TST-APK_001-HAPPY;TST-BUILD_001-IDEMPOTENT;TST-APK_001-IDEMPOTENT;TST-V122-037;TST-V122-038,TOKENS_ONLY,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
